96,68,57,54,46,48,41,38,33,36,31,34,30,26,30,28,31,29,26,27,26,27,27,27,29,28,29,29,28,27,31,29,29,27,28,34,58,53,96,32,57,58,56,33,60,59,55,59,36,57,59,62,61,36,60,59,64,40,61,129,63,63,40,64,64,63,43,64,67,69,66,46,68,70,72,46,71,70,70,74,48,71,77,79,78,52,80,86,78,65,100,98,106,106,104,138,168,186,272,925
45,19,18,18,19,18,18,19,19,19,19,19,19,19,20,20,18,20,19,19,20,19,20,19,21,19,20,20,20,20,21,21,20,20,21,20,21,23,23,21,20,21,23,22,23,21,24,22,25,22,24,24,24,24,23,27,25,29,24,24,24,26,32,27,26,29,30,29,28,27,26,27,30,30,28,30,31,30,33,30,28,33,32,35,35,33,34,35,34,36,40,38,38,43,45,46,56,46,53,48
