89,188,291,451,501,608,715,820,922,1028,1143,1247,1350,1470,1572,1672,1779,1883,1987,2090,2205,2312,2413,2673,2631,2730,2831,2948,3050,3209,3244,3339,3489,3573,3680,3783,3896,4152,4105,4362,4321,4402,4574,4883,4744,4823,5017,4915,5138,5211,5327,5459,5566,5658,5773,5852,5981,6081,6246,6281,6441,6549,6654,6751,6838,7014,7064,7183,7295,7393,7487,7672,7655,7797,7965,8032,8127,8209,8379,8395,8544,8666,8720,8917,8946,9098,9206,9281,9401,9548,9603,9630,9758,9916,10025,10074,10211,10337,10391,10556
147,111,161,193,250,294,328,389,421,493,532,608,641,707,885,769,806,877,870,899,1090,1040,1051,1110,1143,1212,1299,1380,1467,1567,1603,1604,1592,1627,1619,1599,1677,1849,1974,1894,1646,1959,2127,1962,2118,2117,2055,2129,2466,2293,2324,2420,2338,2612,2561,2596,2644,2857,2929,2518,2643,2912,2951,2859,3065,2654,3161,2923,3067,3105,2984,3292,3418,3379,3290,3189,3712,3347,4056,3671,3431,3826,3663,3987,4019,3628,3711,4049,3510,4271,4068,4116,4016,4029,4520,4339,4311,4441,4211,4439
