0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,3,3,2,3,2,2,4,5,3,5,5,6,7,5,7,8,9,12,15,15,15,20,25,22,26,30,41,34,72,58,77,96,106,143,186,312,351,818,2690
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,0,1,1,1,1,1,2,1,2,3,1,1,3,4,4,5,2,9,9,13,27,10,8,54,11
