31,26,25,25,25,25,25,25,25,25,26,26,26,25,25,26,25,27,26,26,26,27,27,26,30,27,28,28,29,28,30,29,29,29,28,35,56,52,58,33,57,57,59,34,58,58,56,57,37,58,60,61,59,36,64,57,66,40,62,118,66,65,47,69,63,64,47,68,74,73,71,54,83,90,80,70,87,83,92,90,72,114,101,123,111,98,119,146,148,170,219,254,261,325,421,620,594,965,1994,8965
47,18,18,17,18,19,18,18,20,19,18,18,19,19,19,20,19,19,19,19,19,20,19,19,19,20,20,19,20,19,21,19,20,19,21,20,21,22,22,21,19,23,22,23,22,22,24,22,25,21,24,23,25,23,23,26,26,27,25,23,25,27,32,25,26,29,32,28,27,30,28,28,30,31,29,30,35,32,40,33,30,33,34,44,39,43,33,44,37,50,45,46,46,45,51,61,97,115,110,78
