106,187,296,406,502,602,710,819,926,1029,1146,1250,1373,1459,1567,1675,1776,1884,1976,2097,2201,2309,2408,2839,3274,3406,3295,2935,3038,3152,3252,3353,3468,3568,3690,3723,3895,4064,4124,4260,4331,4413,4544,4643,4722,4829,4862,5066,5378,5274,5367,5486,5594,5694,5848,5886,5866,6033,6220,6366,6400,6506,6651,6828,6790,6824,7064,7168,7259,7456,7507,7560,7745,7801,7988,7984,8143,8261,8398,8447,8500,8697,8682,8878,8972,9078,9231,9212,9342,9466,9556,9671,9826,9919,10026,10195,10190,10402,10457,10535
131,111,160,196,254,299,328,383,415,498,518,586,635,714,850,771,742,828,839,823,1071,1011,1016,1031,1095,1152,1234,1325,1402,1486,1507,1450,1594,1531,1562,1512,1526,1699,1818,1810,1578,1893,2022,1919,1970,2004,1975,2033,2455,2291,2249,2203,2291,2517,2424,2407,2616,2889,2789,2453,2661,2839,2872,2678,3148,2622,2947,2858,2884,3062,2834,3124,3178,3428,3289,3000,3562,3309,3734,3563,3469,3564,3464,4059,3913,3552,3576,3869,3475,4171,3845,3919,4012,3923,4166,4238,4430,4466,4108,4182
