222,243,259,267,402,394,317,325,348,413,431,488,588,444,487,475,436,498,489,376,388,385,367,360,356,361,368,345,368,363,363,363,374,374,372,372,368,383,378,643,484,388,827,499,477,418,488,485,485,495,399,481,484,507,497,414,508,498,502,414,500,512,527,515,430,513,513,524,429,532,517,528,519,460,527,534,518,443,537,535,528,539,447,543,680,564,546,479,545,573,548,1727,1576,1566,903,841,746,861,901,939,
473,254,254,266,255,311,324,396,607,493,529,628,439,487,534,428,522,436,373,331,338,366,338,355,358,341,372,384,365,383,397,404,392,397,382,398,381,406,429,394,370,419,402,402,420,453,458,428,459,377,347,342,335,372,356,349,358,402,377,358,372,384,466,566,576,574,578,585,608,598,580,616,547,530,442,448,459,384,423,389,393,398,378,367,395,434,405,442,544,812,448,408,388,374,408,409,377,383,381,387,
