98,71,61,58,49,48,39,38,32,40,31,30,30,30,27,30,27,29,27,27,26,26,29,27,44,26,27,26,27,26,28,28,26,27,26,29,56,54,53,28,55,52,56,29,52,53,51,52,31,54,52,53,54,30,55,53,57,31,56,127,55,59,33,57,56,54,32,57,56,57,58,33,57,59,56,32,55,57,57,60,34,56,58,63,60,35,58,59,59,35,60,60,57,61,36,57,59,59,35,59
51,19,19,19,19,18,18,19,19,19,20,19,19,19,19,20,19,20,20,19,19,20,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,21,22,21,19,21,21,22,21,22,21,20,24,21,21,22,22,22,22,22,22,24,22,22,22,23,25,23,22,24,25,23,23,24,23,21,24,24,23,24,30,28,30,30,23,25,29,31,32,29,24,25,25,24,26,24,25,25,24,26,26,26,26,27
