75,74,83,85,86,90,92,93,94,98,108,112,128,106,108,106,108,112,114,118,122,121,174,125,126,125,132,131,129,138,145,141,148,143,147,153,166,156,178,195,194,177,278,192,201,196,218,223,224,233,210,236,237,236,247,220,249,265,272,245,275,273,293,286,287,339,313,316,289,317,330,342,346,315,330,357,396,341,372,364,376,366,358,384,448,392,401,387,416,428,430,402,433,524,462,456,426,463,484,484
99,67,69,69,74,75,81,82,79,83,86,87,88,89,95,90,90,92,94,94,96,99,94,97,96,101,102,108,107,109,108,106,113,109,111,113,111,119,121,116,113,120,121,121,117,124,128,125,138,125,138,134,134,145,137,138,144,151,154,151,146,157,157,150,168,154,166,167,163,168,158,159,170,175,173,171,194,185,194,199,181,196,193,208,201,198,187,201,197,212,207,213,221,209,226,227,237,244,220,228
